,Estacion,Fecha,temperatura,radiacion,humedad relativa
4990,San Nicolas,2022-12-15 05:00,22.3,0.0,100
4991,San Nicolas,2022-12-15 05:15,21.9,0.0,100
4992,San Nicolas,2022-12-15 05:30,21.8,0.0,100
4993,San Nicolas,2022-12-15 05:45,21.8,0.0,100
4994,San Nicolas,2022-12-15 06:00,21.8,0.0,100
4995,San Nicolas,2022-12-15 06:15,21.9,0.5,100
4996,San Nicolas,2022-12-15 06:30,21.7,6.8,100
4997,San Nicolas,2022-12-15 06:45,21.7,36.3,100
4998,San Nicolas,2022-12-15 07:00,21.8,82.4,100
4999,San Nicolas,2022-12-15 07:15,22.5,143.3,100
5000,San Nicolas,2022-12-15 07:30,23.4,202.5,100
5001,San Nicolas,2022-12-15 07:45,24.6,257.0,100
5002,San Nicolas,2022-12-15 08:00,25.2,315.9,100
5003,San Nicolas,2022-12-15 08:15,25.3,372.9,100
5004,San Nicolas,2022-12-15 08:30,25.5,401.8,100
5005,San Nicolas,2022-12-15 08:45,26.4,487.8,98
5006,San Nicolas,2022-12-15 09:00,27.3,545.5,93
5007,San Nicolas,2022-12-15 09:15,28.3,596.7,86
5008,San Nicolas,2022-12-15 09:30,29.5,615.6,77
5009,San Nicolas,2022-12-15 09:45,29.8,684.0,72
5010,San Nicolas,2022-12-15 10:00,30.2,724.3,69
5011,San Nicolas,2022-12-15 10:15,30.7,757.9,66
5012,San Nicolas,2022-12-15 10:30,30.9,788.5,62
5013,San Nicolas,2022-12-15 10:45,31.3,813.9,59
5014,San Nicolas,2022-12-15 11:00,31.7,829.5,57
5015,San Nicolas,2022-12-15 11:15,31.9,842.5,56
5016,San Nicolas,2022-12-15 11:30,32.2,855.2,57
5017,San Nicolas,2022-12-15 11:45,32.3,873.5,60
5018,San Nicolas,2022-12-15 12:00,31.9,878.6,62
5019,San Nicolas,2022-12-15 12:15,31.9,880.4,60
5020,San Nicolas,2022-12-15 12:30,32.1,882.6,59
5021,San Nicolas,2022-12-15 12:45,32.1,863.3,59
5022,San Nicolas,2022-12-15 13:00,32.1,885.9,59
5023,San Nicolas,2022-12-15 13:15,32.3,721.3,57
5024,San Nicolas,2022-12-15 13:30,32.1,802.7,61
5025,San Nicolas,2022-12-15 13:45,32.1,759.8,60
5026,San Nicolas,2022-12-15 14:00,32.0,712.7,60
5027,San Nicolas,2022-12-15 14:15,32.1,667.2,62
5028,San Nicolas,2022-12-15 14:30,31.9,628.1,61
5029,San Nicolas,2022-12-15 14:45,31.7,586.5,61
5030,San Nicolas,2022-12-15 15:00,31.6,535.9,61
5031,San Nicolas,2022-12-15 15:15,31.7,474.0,61
5032,San Nicolas,2022-12-15 15:30,31.5,418.5,60
5033,San Nicolas,2022-12-15 15:45,31.1,369.5,62
5034,San Nicolas,2022-12-15 16:00,31.1,306.2,63
5035,San Nicolas,2022-12-15 16:15,30.5,181.5,65
5036,San Nicolas,2022-12-15 16:30,29.8,182.4,70
5037,San Nicolas,2022-12-15 16:45,29.9,182.5,73
5038,San Nicolas,2022-12-15 17:00,29.3,105.4,76
5039,San Nicolas,2022-12-15 17:15,28.8,63.1,80
5040,San Nicolas,2022-12-15 17:30,28.3,21.0,83
5041,San Nicolas,2022-12-15 17:45,27.9,3.1,87
5042,San Nicolas,2022-12-15 18:00,27.4,0.2,90
5043,San Nicolas,2022-12-15 18:15,27.1,0.0,92
5044,San Nicolas,2022-12-15 18:30,26.7,0.0,94
5045,San Nicolas,2022-12-15 18:45,26.5,0.0,96
5046,San Nicolas,2022-12-15 19:00,26.3,0.0,97
5047,San Nicolas,2022-12-15 19:15,26.0,0.0,99
5048,San Nicolas,2022-12-15 19:30,25.5,0.0,100
5049,San Nicolas,2022-12-15 19:45,25.3,0.0,100
5050,San Nicolas,2022-12-15 20:00,25.1,0.0,100
5051,San Nicolas,2022-12-15 20:15,24.9,0.0,100
5052,San Nicolas,2022-12-15 20:30,24.6,0.0,100
5053,San Nicolas,2022-12-15 20:45,24.4,0.0,100
5054,San Nicolas,2022-12-15 21:00,24.3,0.0,100
5055,San Nicolas,2022-12-15 21:15,24.2,0.0,100
5056,San Nicolas,2022-12-15 21:30,24.1,0.0,100
5057,San Nicolas,2022-12-15 21:45,24.1,0.0,100
5058,San Nicolas,2022-12-15 22:00,24.1,0.0,100
5059,San Nicolas,2022-12-15 22:15,24.1,0.0,100
5060,San Nicolas,2022-12-15 22:30,23.8,0.0,100
5061,San Nicolas,2022-12-15 22:45,23.6,0.0,100
5062,San Nicolas,2022-12-15 23:00,23.6,0.0,100
5063,San Nicolas,2022-12-15 23:15,23.7,0.0,100
5064,San Nicolas,2022-12-15 23:30,23.7,0.0,100
5065,San Nicolas,2022-12-15 23:45,23.4,0.0,100
5066,San Nicolas,2022-12-16 00:00,23.3,0.0,100
5067,San Nicolas,2022-12-16 00:15,23.1,0.0,100
5068,San Nicolas,2022-12-16 00:30,22.9,0.0,100
5069,San Nicolas,2022-12-16 00:45,22.9,0.0,100
5070,San Nicolas,2022-12-16 01:00,22.8,0.0,100
5071,San Nicolas,2022-12-16 01:15,22.8,0.0,100
5072,San Nicolas,2022-12-16 01:30,22.6,0.0,100
5073,San Nicolas,2022-12-16 01:45,22.5,0.0,100
5074,San Nicolas,2022-12-16 02:00,22.5,0.0,100
5075,San Nicolas,2022-12-16 02:15,22.4,0.0,100
5076,San Nicolas,2022-12-16 02:30,22.2,0.0,100
5077,San Nicolas,2022-12-16 02:45,22.1,0.0,100
5078,San Nicolas,2022-12-16 03:00,22.0,0.0,100
5079,San Nicolas,2022-12-16 03:15,21.9,0.0,100
5080,San Nicolas,2022-12-16 03:30,21.9,0.0,100
5081,San Nicolas,2022-12-16 03:45,21.8,0.0,100
5082,San Nicolas,2022-12-16 04:00,21.7,0.0,100
5083,San Nicolas,2022-12-16 04:15,21.7,0.0,100
5084,San Nicolas,2022-12-16 04:30,21.8,0.0,100
5085,San Nicolas,2022-12-16 04:45,21.8,0.0,100
5086,San Nicolas,2022-12-16 05:00,21.7,0.0,100
5087,San Nicolas,2022-12-16 05:15,21.6,0.0,100
5088,San Nicolas,2022-12-16 05:30,21.3,0.0,100
5089,San Nicolas,2022-12-16 05:45,21.3,0.0,100
5090,San Nicolas,2022-12-16 06:00,21.2,0.0,100
5091,San Nicolas,2022-12-16 06:15,21.1,0.5,100
5092,San Nicolas,2022-12-16 06:30,21.0,5.6,100
5093,San Nicolas,2022-12-16 06:45,21.1,28.6,100
5094,San Nicolas,2022-12-16 07:00,21.4,79.6,100
5095,San Nicolas,2022-12-16 07:15,21.7,136.9,100
5096,San Nicolas,2022-12-16 07:30,22.2,194.8,100
5097,San Nicolas,2022-12-16 07:45,22.9,252.1,100
5098,San Nicolas,2022-12-16 08:00,23.6,312.0,100
5099,San Nicolas,2022-12-16 08:15,24.5,371.4,100
5100,San Nicolas,2022-12-16 08:30,25.5,396.2,98
5101,San Nicolas,2022-12-16 08:45,26.5,481.3,93
5102,San Nicolas,2022-12-16 09:00,27.4,536.6,88
5103,San Nicolas,2022-12-16 09:15,28.0,588.5,85
5104,San Nicolas,2022-12-16 09:30,28.9,607.6,79
5105,San Nicolas,2022-12-16 09:45,29.6,672.6,73
5106,San Nicolas,2022-12-16 10:00,30.0,709.4,67
5107,San Nicolas,2022-12-16 10:15,30.5,746.5,64
5108,San Nicolas,2022-12-16 10:30,30.9,770.8,61
5109,San Nicolas,2022-12-16 10:45,31.5,796.3,59
5110,San Nicolas,2022-12-16 11:00,32.1,818.4,57
5111,San Nicolas,2022-12-16 11:15,32.2,831.3,55
5112,San Nicolas,2022-12-16 11:30,32.8,843.3,53
5113,San Nicolas,2022-12-16 11:45,32.9,850.5,52
5114,San Nicolas,2022-12-16 12:00,32.9,854.5,51
5115,San Nicolas,2022-12-16 12:15,33.7,851.6,49
5116,San Nicolas,2022-12-16 12:30,33.1,810.3,53
5117,San Nicolas,2022-12-16 12:45,33.2,789.0,55
5118,San Nicolas,2022-12-16 13:00,32.9,750.5,56
5119,San Nicolas,2022-12-16 13:15,32.9,816.4,55
5120,San Nicolas,2022-12-16 13:30,32.9,764.4,55
5121,San Nicolas,2022-12-16 13:45,32.6,670.4,55
5122,San Nicolas,2022-12-16 14:00,32.6,646.1,55
5123,San Nicolas,2022-12-16 14:15,32.5,589.4,55
5124,San Nicolas,2022-12-16 14:30,32.3,624.4,54
5125,San Nicolas,2022-12-16 14:45,32.3,531.8,55
5126,San Nicolas,2022-12-16 15:00,32.2,459.8,56
5127,San Nicolas,2022-12-16 15:15,31.6,414.5,57
5128,San Nicolas,2022-12-16 15:30,31.7,412.3,59
5129,San Nicolas,2022-12-16 15:45,31.4,360.6,61
5130,San Nicolas,2022-12-16 16:00,31.1,297.1,62
5131,San Nicolas,2022-12-16 16:15,31.1,254.6,62
5132,San Nicolas,2022-12-16 16:30,30.7,177.9,64
5133,San Nicolas,2022-12-16 16:45,30.3,123.9,67
5134,San Nicolas,2022-12-16 17:00,29.7,63.3,69
5135,San Nicolas,2022-12-16 17:15,29.4,63.3,72
5136,San Nicolas,2022-12-16 17:30,28.8,30.5,75
5137,San Nicolas,2022-12-16 17:45,28.3,6.1,77
5138,San Nicolas,2022-12-16 18:00,27.8,0.0,79
5139,San Nicolas,2022-12-16 18:15,27.4,0.0,82
5140,San Nicolas,2022-12-16 18:30,27.1,0.0,84
5141,San Nicolas,2022-12-16 18:45,26.3,0.0,90
5142,San Nicolas,2022-12-16 19:00,25.8,0.0,94
5143,San Nicolas,2022-12-16 19:15,25.4,0.0,96
5144,San Nicolas,2022-12-16 19:30,25.1,0.0,98
5145,San Nicolas,2022-12-16 19:45,24.6,0.0,100
5146,San Nicolas,2022-12-16 20:00,24.6,0.0,100
5147,San Nicolas,2022-12-16 20:15,24.6,0.0,100
5148,San Nicolas,2022-12-16 20:30,24.6,0.0,100
5149,San Nicolas,2022-12-16 20:45,24.5,0.0,100
5150,San Nicolas,2022-12-16 21:00,24.6,0.0,100
5151,San Nicolas,2022-12-16 21:15,24.4,0.0,100
5152,San Nicolas,2022-12-16 21:30,24.0,0.0,100
5153,San Nicolas,2022-12-16 21:45,24.0,0.0,100
5154,San Nicolas,2022-12-16 22:00,23.9,0.0,100
5155,San Nicolas,2022-12-16 22:15,23.6,0.0,100
5156,San Nicolas,2022-12-16 22:30,23.4,0.0,100
5157,San Nicolas,2022-12-16 22:45,23.5,0.0,100
5158,San Nicolas,2022-12-16 23:00,23.4,0.0,100
5159,San Nicolas,2022-12-16 23:15,23.4,0.0,100
5160,San Nicolas,2022-12-16 23:30,23.1,0.0,100
5161,San Nicolas,2022-12-16 23:45,23.1,0.0,100
5162,San Nicolas,2022-12-17 00:00,22.8,0.0,100
5163,San Nicolas,2022-12-17 00:15,22.7,0.0,100
5164,San Nicolas,2022-12-17 00:30,22.6,0.0,100
5165,San Nicolas,2022-12-17 00:45,22.5,0.0,100
5166,San Nicolas,2022-12-17 01:00,22.4,0.0,100
5167,San Nicolas,2022-12-17 01:15,22.4,0.0,100
5168,San Nicolas,2022-12-17 01:30,22.4,0.0,100
5169,San Nicolas,2022-12-17 01:45,22.3,0.0,100
5170,San Nicolas,2022-12-17 02:00,22.2,0.0,100
5171,San Nicolas,2022-12-17 02:15,22.0,0.0,100
5172,San Nicolas,2022-12-17 02:30,22.0,0.0,100
5173,San Nicolas,2022-12-17 02:45,21.8,0.0,100
5174,San Nicolas,2022-12-17 03:00,21.6,0.0,100
5175,San Nicolas,2022-12-17 03:15,21.6,0.0,100
5176,San Nicolas,2022-12-17 03:30,21.7,0.0,100
5177,San Nicolas,2022-12-17 03:45,21.6,0.0,100
5178,San Nicolas,2022-12-17 04:00,21.5,0.0,100
5179,San Nicolas,2022-12-17 04:15,21.3,0.0,100
5180,San Nicolas,2022-12-17 04:30,21.0,0.0,100
5181,San Nicolas,2022-12-17 04:45,21.0,0.0,100
5182,San Nicolas,2022-12-17 05:00,20.9,0.0,100
5183,San Nicolas,2022-12-17 05:15,20.8,0.0,100
5184,San Nicolas,2022-12-17 05:30,21.0,0.0,100
5185,San Nicolas,2022-12-17 05:45,20.8,0.0,100
5186,San Nicolas,2022-12-17 06:00,20.6,0.0,100
5187,San Nicolas,2022-12-17 06:15,20.6,0.4,100
5188,San Nicolas,2022-12-17 06:30,20.7,6.3,100
5189,San Nicolas,2022-12-17 06:45,20.8,26.6,100
5190,San Nicolas,2022-12-17 07:00,21.1,70.6,100
5191,San Nicolas,2022-12-17 07:15,21.5,123.0,100
5192,San Nicolas,2022-12-17 07:30,22.3,181.0,100
5193,San Nicolas,2022-12-17 07:45,23.1,244.6,100
5194,San Nicolas,2022-12-17 08:00,24.1,303.5,100
5195,San Nicolas,2022-12-17 08:15,25.1,360.0,95
5196,San Nicolas,2022-12-17 08:30,25.8,391.3,92
5197,San Nicolas,2022-12-17 08:45,27.3,474.5,83
5198,San Nicolas,2022-12-17 09:00,27.8,525.6,77
5199,San Nicolas,2022-12-17 09:15,28.2,567.1,75
5200,San Nicolas,2022-12-17 09:30,28.8,607.1,74
5201,San Nicolas,2022-12-17 09:45,29.4,669.2,71
5202,San Nicolas,2022-12-17 10:00,29.8,670.6,67
5203,San Nicolas,2022-12-17 10:15,30.5,717.1,65
5204,San Nicolas,2022-12-17 10:30,31.4,755.2,63
5205,San Nicolas,2022-12-17 10:45,31.8,779.3,59
5206,San Nicolas,2022-12-17 11:00,32.2,798.6,56
5207,San Nicolas,2022-12-17 11:15,32.3,816.8,56
5208,San Nicolas,2022-12-17 11:30,32.8,828.5,54
5209,San Nicolas,2022-12-17 11:45,33.1,834.5,53
5210,San Nicolas,2022-12-17 12:00,33.2,838.4,52
5211,San Nicolas,2022-12-17 12:15,33.3,829.4,61
5212,San Nicolas,2022-12-17 12:30,33.0,824.8,64
5213,San Nicolas,2022-12-17 12:45,32.9,826.3,64
5214,San Nicolas,2022-12-17 13:00,32.5,819.2,64
5215,San Nicolas,2022-12-17 13:15,32.9,802.3,62
5216,San Nicolas,2022-12-17 13:30,32.5,761.5,62
5217,San Nicolas,2022-12-17 13:45,32.3,747.0,62
5218,San Nicolas,2022-12-17 14:00,32.3,619.2,62
5219,San Nicolas,2022-12-17 14:15,32.0,531.6,63
5220,San Nicolas,2022-12-17 14:30,31.7,418.7,64
5221,San Nicolas,2022-12-17 14:45,31.8,571.9,65
5222,San Nicolas,2022-12-17 15:00,31.8,543.0,66
5223,San Nicolas,2022-12-17 15:15,31.4,472.1,67
5224,San Nicolas,2022-12-17 15:30,31.3,413.4,68
5225,San Nicolas,2022-12-17 15:45,31.0,344.7,69
5226,San Nicolas,2022-12-17 16:00,30.8,270.8,71
5227,San Nicolas,2022-12-17 16:15,30.4,235.4,72
5228,San Nicolas,2022-12-17 16:30,30.2,183.6,74
5229,San Nicolas,2022-12-17 16:45,29.9,131.7,76
5230,San Nicolas,2022-12-17 17:00,29.7,88.3,78
5231,San Nicolas,2022-12-17 17:15,29.3,51.3,81
5232,San Nicolas,2022-12-17 17:30,28.9,22.3,83
5233,San Nicolas,2022-12-17 17:45,28.4,3.7,85
5234,San Nicolas,2022-12-17 18:00,28.0,0.0,88
5235,San Nicolas,2022-12-17 18:15,27.6,0.0,91
5236,San Nicolas,2022-12-17 18:30,27.3,0.0,93
5237,San Nicolas,2022-12-17 18:45,27.0,0.0,96
5238,San Nicolas,2022-12-17 19:00,26.7,0.0,98
5239,San Nicolas,2022-12-17 19:15,26.5,0.0,100
5240,San Nicolas,2022-12-17 19:30,26.3,0.0,100
5241,San Nicolas,2022-12-17 19:45,26.3,0.0,100
5242,San Nicolas,2022-12-17 20:00,26.2,0.0,100
5243,San Nicolas,2022-12-17 20:15,26.0,0.0,100
5244,San Nicolas,2022-12-17 20:30,25.8,0.0,100
5245,San Nicolas,2022-12-17 20:45,25.8,0.0,100
5246,San Nicolas,2022-12-17 21:00,25.4,0.0,100
5247,San Nicolas,2022-12-17 21:15,25.0,0.0,100
5248,San Nicolas,2022-12-17 21:30,24.9,0.0,100
5249,San Nicolas,2022-12-17 21:45,24.8,0.0,100
5250,San Nicolas,2022-12-17 22:00,24.4,0.0,100
5251,San Nicolas,2022-12-17 22:15,24.2,0.0,100
5252,San Nicolas,2022-12-17 22:30,23.9,0.0,100
5253,San Nicolas,2022-12-17 22:45,23.9,0.0,100
5254,San Nicolas,2022-12-17 23:00,23.7,0.0,100
5255,San Nicolas,2022-12-17 23:15,23.5,0.0,100
5256,San Nicolas,2022-12-17 23:30,23.5,0.0,100
5257,San Nicolas,2022-12-17 23:45,23.4,0.0,100
5258,San Nicolas,2022-12-18 00:00,23.3,0.0,100
5259,San Nicolas,2022-12-18 00:15,23.4,0.0,100
5260,San Nicolas,2022-12-18 00:30,23.3,0.0,100
5261,San Nicolas,2022-12-18 00:45,23.2,0.0,100
5262,San Nicolas,2022-12-18 01:00,23.0,0.0,100
5263,San Nicolas,2022-12-18 01:15,22.9,0.0,100
5264,San Nicolas,2022-12-18 01:30,23.0,0.0,100
5265,San Nicolas,2022-12-18 01:45,22.8,0.0,100
5266,San Nicolas,2022-12-18 02:00,22.7,0.0,100
5267,San Nicolas,2022-12-18 02:15,22.7,0.0,100
5268,San Nicolas,2022-12-18 02:30,22.7,0.0,100
5269,San Nicolas,2022-12-18 02:45,22.7,0.0,100
5270,San Nicolas,2022-12-18 03:00,22.6,0.0,100
5271,San Nicolas,2022-12-18 03:15,22.4,0.0,100
5272,San Nicolas,2022-12-18 03:30,22.4,0.0,100
5273,San Nicolas,2022-12-18 03:45,22.3,0.0,100
5274,San Nicolas,2022-12-18 04:00,22.3,0.0,100
5275,San Nicolas,2022-12-18 04:15,22.1,0.0,100
5276,San Nicolas,2022-12-18 04:30,22.1,0.0,100
5277,San Nicolas,2022-12-18 04:45,22.1,0.0,100
5278,San Nicolas,2022-12-18 05:00,22.1,0.0,100
5279,San Nicolas,2022-12-18 05:15,22.1,0.0,100
5280,San Nicolas,2022-12-18 05:30,21.9,0.0,100
5281,San Nicolas,2022-12-18 05:45,21.7,0.0,100
5282,San Nicolas,2022-12-18 06:00,21.8,0.0,100
5283,San Nicolas,2022-12-18 06:15,21.7,0.2,100
5284,San Nicolas,2022-12-18 06:30,21.8,5.6,100
5285,San Nicolas,2022-12-18 06:45,21.9,31.3,100
5286,San Nicolas,2022-12-18 07:00,22.0,46.8,100
5287,San Nicolas,2022-12-18 07:15,22.1,103.2,100
5288,San Nicolas,2022-12-18 07:30,22.9,188.4,100
5289,San Nicolas,2022-12-18 07:45,23.9,185.2,100
5290,San Nicolas,2022-12-18 08:00,24.2,118.6,99
5291,San Nicolas,2022-12-18 08:15,24.6,278.2,94
5292,San Nicolas,2022-12-18 08:30,25.2,249.9,87
5293,San Nicolas,2022-12-18 08:45,25.7,248.1,84
5294,San Nicolas,2022-12-18 09:00,26.5,507.0,83
5295,San Nicolas,2022-12-18 09:15,27.7,537.2,81
5296,San Nicolas,2022-12-18 09:30,28.4,374.5,78
5297,San Nicolas,2022-12-18 09:45,29.7,581.2,74
5298,San Nicolas,2022-12-18 10:00,30.5,667.4,70
5299,San Nicolas,2022-12-18 10:15,31.1,729.9,68
5300,San Nicolas,2022-12-18 10:30,31.3,748.5,66
5301,San Nicolas,2022-12-18 10:45,31.8,763.0,64
5302,San Nicolas,2022-12-18 11:00,32.1,777.6,63
5303,San Nicolas,2022-12-18 11:15,32.3,793.3,66
5304,San Nicolas,2022-12-18 11:30,32.5,816.4,64
5305,San Nicolas,2022-12-18 11:45,32.9,825.3,58
5306,San Nicolas,2022-12-18 12:00,33.1,829.7,57
5307,San Nicolas,2022-12-18 12:15,33.3,816.1,53
5308,San Nicolas,2022-12-18 12:30,33.8,827.8,55
5309,San Nicolas,2022-12-18 12:45,33.4,837.7,55
5310,San Nicolas,2022-12-18 13:00,34.0,828.6,54
5311,San Nicolas,2022-12-18 13:15,33.4,658.9,59
5312,San Nicolas,2022-12-18 13:30,32.9,609.5,67
5313,San Nicolas,2022-12-18 13:45,31.7,203.6,73
5314,San Nicolas,2022-12-18 14:00,31.8,365.3,65
5315,San Nicolas,2022-12-18 14:15,31.8,329.1,64
5316,San Nicolas,2022-12-18 14:30,31.5,316.5,65
5317,San Nicolas,2022-12-18 14:45,31.5,387.9,65
5318,San Nicolas,2022-12-18 15:00,31.3,283.1,66
5319,San Nicolas,2022-12-18 15:15,31.8,529.1,66
5320,San Nicolas,2022-12-18 15:30,31.7,448.2,67
5321,San Nicolas,2022-12-18 15:45,31.4,372.8,71
5322,San Nicolas,2022-12-18 16:00,31.1,308.4,70
5323,San Nicolas,2022-12-18 16:15,30.9,250.6,71
5324,San Nicolas,2022-12-18 16:30,30.7,195.2,72
5325,San Nicolas,2022-12-18 16:45,30.3,150.4,76
5326,San Nicolas,2022-12-18 17:00,29.9,119.8,78
5327,San Nicolas,2022-12-18 17:15,29.4,74.7,82
5328,San Nicolas,2022-12-18 17:30,29.1,28.6,85
5329,San Nicolas,2022-12-18 17:45,28.8,1.7,87
5330,San Nicolas,2022-12-18 18:00,28.1,0.0,92
5331,San Nicolas,2022-12-18 18:15,27.6,0.0,95
5332,San Nicolas,2022-12-18 18:30,27.5,0.0,95
5333,San Nicolas,2022-12-18 18:45,27.0,0.0,98
5334,San Nicolas,2022-12-18 19:00,26.6,0.0,100
5335,San Nicolas,2022-12-18 19:15,26.2,0.0,100
5336,San Nicolas,2022-12-18 19:30,26.3,0.0,100
5337,San Nicolas,2022-12-18 19:45,26.4,0.0,100
5338,San Nicolas,2022-12-18 20:00,26.5,0.0,100
5339,San Nicolas,2022-12-18 20:15,26.4,0.0,100
5340,San Nicolas,2022-12-18 20:30,26.3,0.0,100
5341,San Nicolas,2022-12-18 20:45,26.0,0.0,100
5342,San Nicolas,2022-12-18 21:00,25.9,0.0,100
5343,San Nicolas,2022-12-18 21:15,25.8,0.0,100
5344,San Nicolas,2022-12-18 21:30,25.8,0.0,100
5345,San Nicolas,2022-12-18 21:45,25.9,0.0,100
5346,San Nicolas,2022-12-18 22:00,25.6,0.0,100
5347,San Nicolas,2022-12-18 22:15,25.4,0.0,100
5348,San Nicolas,2022-12-18 22:30,25.1,0.0,100
5349,San Nicolas,2022-12-18 22:45,25.1,0.0,100
5350,San Nicolas,2022-12-18 23:00,25.3,0.0,100
5351,San Nicolas,2022-12-18 23:15,25.4,0.0,100
5352,San Nicolas,2022-12-18 23:30,25.5,0.0,100
5353,San Nicolas,2022-12-18 23:45,25.2,0.0,100
5354,San Nicolas,2022-12-19 00:00,25.0,0.0,100
5355,San Nicolas,2022-12-19 00:15,24.8,0.0,100
5356,San Nicolas,2022-12-19 00:30,24.9,0.0,100
5357,San Nicolas,2022-12-19 00:45,24.8,0.0,100
5358,San Nicolas,2022-12-19 01:00,24.6,0.0,100
5359,San Nicolas,2022-12-19 01:15,24.6,0.0,100
5360,San Nicolas,2022-12-19 01:30,24.7,0.0,100
5361,San Nicolas,2022-12-19 01:45,24.6,0.0,100
5362,San Nicolas,2022-12-19 02:00,24.5,0.0,100
5363,San Nicolas,2022-12-19 02:15,24.4,0.0,100
5364,San Nicolas,2022-12-19 02:30,24.4,0.0,100
5365,San Nicolas,2022-12-19 02:45,24.2,0.0,100
5366,San Nicolas,2022-12-19 03:00,24.2,0.0,100
5367,San Nicolas,2022-12-19 03:15,24.3,0.0,100
5368,San Nicolas,2022-12-19 03:30,24.3,0.0,100
5369,San Nicolas,2022-12-19 03:45,24.0,0.0,100
5370,San Nicolas,2022-12-19 04:00,23.9,0.0,100
5371,San Nicolas,2022-12-19 04:15,23.6,0.0,100
5372,San Nicolas,2022-12-19 04:30,23.7,0.0,100
5373,San Nicolas,2022-12-19 04:45,23.4,0.0,100
5374,San Nicolas,2022-12-19 05:00,23.4,0.0,100
5375,San Nicolas,2022-12-19 05:15,23.5,0.0,100
5376,San Nicolas,2022-12-19 05:30,23.3,0.0,100
5377,San Nicolas,2022-12-19 05:45,23.3,0.0,100
5378,San Nicolas,2022-12-19 06:00,23.4,0.0,100
5379,San Nicolas,2022-12-19 06:15,23.3,0.0,100
5380,San Nicolas,2022-12-19 06:30,23.3,4.8,100
5381,San Nicolas,2022-12-19 06:45,23.3,37.8,100
5382,San Nicolas,2022-12-19 07:00,23.7,86.5,100
5383,San Nicolas,2022-12-19 07:15,24.2,136.3,100
5384,San Nicolas,2022-12-19 07:30,24.9,194.9,100
5385,San Nicolas,2022-12-19 07:45,25.3,252.3,100
5386,San Nicolas,2022-12-19 08:00,25.8,308.1,100
5387,San Nicolas,2022-12-19 08:15,26.7,365.0,97
5388,San Nicolas,2022-12-19 08:30,27.5,396.7,92
5389,San Nicolas,2022-12-19 08:45,28.2,470.3,88
5390,San Nicolas,2022-12-19 09:00,29.1,527.9,84
5391,San Nicolas,2022-12-19 09:15,30.1,573.8,80
5392,San Nicolas,2022-12-19 09:30,30.0,593.4,80
5393,San Nicolas,2022-12-19 09:45,30.3,656.3,79
5394,San Nicolas,2022-12-19 10:00,30.6,695.9,76
5395,San Nicolas,2022-12-19 10:15,31.0,723.9,72
5396,San Nicolas,2022-12-19 10:30,31.2,761.1,65
5397,San Nicolas,2022-12-19 10:45,31.6,773.8,65
5398,San Nicolas,2022-12-19 11:00,31.6,807.4,66
5399,San Nicolas,2022-12-19 11:15,31.3,605.4,69
5400,San Nicolas,2022-12-19 11:30,31.5,823.4,66
5401,San Nicolas,2022-12-19 11:45,31.7,840.7,64
5402,San Nicolas,2022-12-19 12:00,31.9,837.0,64
5403,San Nicolas,2022-12-19 12:15,31.8,832.0,63
5404,San Nicolas,2022-12-19 12:30,31.9,826.4,62
5405,San Nicolas,2022-12-19 12:45,32.5,800.7,59
5406,San Nicolas,2022-12-19 13:00,32.8,772.0,58
5407,San Nicolas,2022-12-19 13:15,32.9,764.8,59
5408,San Nicolas,2022-12-19 13:30,33.0,743.9,58
5409,San Nicolas,2022-12-19 13:45,32.5,716.8,61
5410,San Nicolas,2022-12-19 14:00,32.2,679.5,63
5411,San Nicolas,2022-12-19 14:15,31.8,642.4,64
5412,San Nicolas,2022-12-19 14:30,31.8,611.2,64
5413,San Nicolas,2022-12-19 14:45,31.8,564.6,64
5414,San Nicolas,2022-12-19 15:00,31.4,517.6,65
5415,San Nicolas,2022-12-19 15:15,31.6,463.0,65
5416,San Nicolas,2022-12-19 15:30,31.3,397.7,66
5417,San Nicolas,2022-12-19 15:45,31.2,335.6,66
5418,San Nicolas,2022-12-19 16:00,31.0,289.2,67
5419,San Nicolas,2022-12-19 16:15,30.7,240.3,67
5420,San Nicolas,2022-12-19 16:30,30.4,184.6,68
5421,San Nicolas,2022-12-19 16:45,30.1,129.7,70
5422,San Nicolas,2022-12-19 17:00,29.7,87.1,72
5423,San Nicolas,2022-12-19 17:15,29.3,46.6,75
5424,San Nicolas,2022-12-19 17:30,28.8,12.2,76
5425,San Nicolas,2022-12-19 17:45,28.3,0.2,80
5426,San Nicolas,2022-12-19 18:00,28.0,0.0,82
5427,San Nicolas,2022-12-19 18:15,27.7,0.0,85
5428,San Nicolas,2022-12-19 18:30,27.5,0.0,88
5429,San Nicolas,2022-12-19 18:45,27.3,0.0,90
5430,San Nicolas,2022-12-19 19:00,27.1,0.0,93
5431,San Nicolas,2022-12-19 19:15,27.0,0.0,95
5432,San Nicolas,2022-12-19 19:30,27.0,0.0,95
5433,San Nicolas,2022-12-19 19:45,26.9,0.0,96
5434,San Nicolas,2022-12-19 20:00,26.9,0.0,97
5435,San Nicolas,2022-12-19 20:15,26.7,0.0,98
5436,San Nicolas,2022-12-19 20:30,26.2,0.0,100
5437,San Nicolas,2022-12-19 20:45,25.5,0.0,100
5438,San Nicolas,2022-12-19 21:00,25.3,0.0,100
5439,San Nicolas,2022-12-19 21:15,25.3,0.0,100
